,PP_SA_min_eigenvalue,PP_SA_eigenval_prob,PP_SA_yi,PP_SA_xij,PP_SA_runtime,PP_SA_assignment,PP_SA_real_weights_sum,PP_SA_placed_weights_sum,PP_SA_used_items,PP_SA_feasible,PP_SA_reason,PP_SA_penalties_dict_A,PP_SA_penalties_dict_B
14,5.750000,0.001000,"['1', '4', '8', '2', '3', '0', '6']","['1', '4', '8', '2', '3', '0', '6']",3981.800318,"[('0', 5), ('1', 14), ('2', 12), ('3', 18), ('4', 12), ('6', 16), ('8', 8)]",61,85,"[5, 0, 6, 2, 8, 1, 3, 5, 6, 4, 8, 2, 7]",False,"['real_weights_sum:61 != placed_weights_sum:85; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
15,8.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",5007.072926,"[('0', 18), ('1', 8), ('2', 6), ('3', 17), ('4', 8), ('5', 19), ('6', 14), ('7', 12), ('8', 16), ('9', 8)]",71,126,"[1, 2, 7, 6, 1, 5, 8, 8, 0, 4, 9, 5, 9, 2, 6, 7, 8, 6]",False,"['real_weights_sum:71 != placed_weights_sum:126; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
16,0.400000,0.001000,"['2', '1']","['2', '1']",828.469038,"[('1', 11), ('2', 8)]",19,19,"[0, 2, 1]",False,['Some bins are overfilled; '],0.300000,0.050000
17,0.500000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",1197.590828,"[('0', 10), ('1', 9), ('2', 4), ('3', 9)]",23,32,"[2, 3, 1, 0, 1]",False,"['real_weights_sum:23 != placed_weights_sum:32; ', 'Some items are used multiple times.']",0.300000,0.050000
18,1.700000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",1577.315569,"[('0', 6), ('1', 13), ('2', 11), ('3', 8)]",30,38,"[3, 2, 4, 0, 1, 4]",False,"['real_weights_sum:30 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
19,2.700000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",1945.220232,"[('0', 8), ('1', 17), ('2', 9), ('3', 9), ('4', 8), ('5', 13)]",42,64,"[5, 0, 2, 3, 1, 1, 5, 3, 4]",False,"['real_weights_sum:42 != placed_weights_sum:64; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
20,2.050000,0.001000,"['1', '4', '3', '2', '6']","['1', '4', '3', '2', '6']",2986.026049,"[('1', 9), ('2', 7), ('3', 5), ('4', 9), ('6', 10)]",44,40,"[0, 3, 5, 2, 4, 5, 6]",False,"['real_weights_sum:44 != placed_weights_sum:40; ', 'Some items are used multiple times.']",0.300000,0.050000
21,4.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",3880.782843,"[('0', 8), ('1', 8), ('2', 5), ('3', 12), ('4', 5), ('5', 8), ('6', 15), ('7', 15)]",52,76,"[4, 4, 2, 3, 7, 2, 1, 0, 6, 1, 6]",False,"['real_weights_sum:52 != placed_weights_sum:76; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
22,5.850000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",3464.383364,"[('0', 7), ('1', 13), ('2', 14), ('3', 13), ('4', 8), ('5', 12), ('6', 17), ('7', 13), ('8', 8)]",64,105,"[6, 4, 8, 0, 2, 1, 5, 7, 5, 6, 1, 3, 2, 7, 4]",False,"['real_weights_sum:64 != placed_weights_sum:105; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
23,3.100000,0.001000,"['9', '1', '4', '2', '5', '0', '6', '7']","['9', '1', '4', '2', '5', '0', '6', '7']",4559.345007,"[('0', 12), ('1', 7), ('2', 8), ('4', 4), ('5', 11), ('6', 7), ('7', 14), ('9', 10)]",51,73,"[3, 6, 5, 2, 4, 4, 7, 8, 5, 0, 1, 7, 3, 9]",False,"['real_weights_sum:51 != placed_weights_sum:73; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
24,0.100000,0.001000,"['0', '1']","['0', '1']",1140.247345,"[('0', 10), ('1', 7)]",17,17,"[1, 2, 0]",True,[],0.300000,0.050000
25,0.700000,0.001000,"['3', '0']","['3', '0']",1897.190094,"[('0', 13), ('3', 12)]",25,25,"[0, 3, 1, 2]",False,['Some bins are overfilled; '],0.300000,0.050000
26,1.100000,0.001000,"['4', '3', '0', '1']","['4', '3', '0', '1']",1884.754658,"[('0', 10), ('1', 8), ('3', 7), ('4', 7)]",32,32,"[0, 4, 2, 3, 1]",True,[],0.300000,0.050000
27,2.700000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",1918.975353,"[('0', 9), ('1', 6), ('2', 17), ('3', 16), ('4', 8), ('5', 15)]",46,71,"[4, 0, 2, 3, 1, 2, 1, 3, 5]",False,"['real_weights_sum:46 != placed_weights_sum:71; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
28,1.500000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",2612.688780,"[('0', 8), ('1', 8), ('2', 9), ('3', 9), ('4', 9), ('5', 6)]",40,49,"[2, 3, 4, 5, 0, 1, 5, 6]",False,"['real_weights_sum:40 != placed_weights_sum:49; ', 'Some items are used multiple times.']",0.300000,0.050000
29,3.700000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",2910.454273,"[('0', 9), ('1', 5), ('2', 8), ('3', 17), ('4', 5), ('5', 14), ('6', 8), ('7', 16)]",57,82,"[1, 6, 4, 1, 7, 5, 0, 2, 4, 3, 7]",False,"['real_weights_sum:57 != placed_weights_sum:82; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
30,4.650000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",5076.316118,"[('0', 13), ('1', 4), ('2', 13), ('3', 9), ('4', 12), ('5', 18), ('6', 10), ('7', 9), ('8', 5)]",53,93,"[0, 1, 6, 4, 7, 4, 0, 6, 2, 3, 8, 1, 8, 3, 5]",False,"['real_weights_sum:53 != placed_weights_sum:93; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
31,8.550000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '7']",3946.239948,"[('0', 17), ('1', 15), ('2', 13), ('3', 16), ('4', 9), ('5', 14), ('7', 23), ('8', 8), ('9', 14)]",76,129,"[5, 6, 4, 8, 1, 4, 0, 6, 9, 6, 7, 0, 2, 3, 8, 2, 7]",False,"['real_weights_sum:76 != placed_weights_sum:129; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
32,0.150000,0.001000,"['2', '0', '1']","['2', '0', '1']",832.798004,"[('0', 6), ('1', 5), ('2', 7)]",18,18,"[2, 0, 1]",True,[],0.300000,0.050000
33,0.750000,0.001000,"['3', '2', '1']","['3', '2', '1']",1207.316160,"[('1', 8), ('2', 10), ('3', 5)]",23,23,"[1, 0, 3, 2]",True,[],0.300000,0.050000
34,0.800000,0.001000,"['4', '3', '0', '1']","['4', '3', '0', '1']",1583.218098,"[('0', 4), ('1', 10), ('3', 9), ('4', 8)]",31,31,"[4, 0, 2, 1, 3]",True,[],0.300000,0.050000
35,1.750000,0.001000,"['4', '2', '3', '0', '5']","['4', '2', '3', '0', '5']",1990.617752,"[('0', 9), ('2', 15), ('3', 8), ('4', 8), ('5', 9)]",40,49,"[3, 0, 1, 5, 2, 4, 3]",False,"['real_weights_sum:40 != placed_weights_sum:49; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
36,3.650000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",3654.150009,"[('0', 6), ('1', 13), ('2', 17), ('3', 8), ('4', 8), ('5', 17), ('6', 9)]",52,78,"[1, 3, 4, 2, 4, 6, 2, 5, 6, 5]",False,"['real_weights_sum:52 != placed_weights_sum:78; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
37,4.250000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",3103.882074,"[('0', 12), ('1', 16), ('2', 9), ('3', 7), ('4', 15), ('5', 9), ('6', 20)]",53,88,"[5, 6, 0, 3, 4, 7, 2, 2, 3, 1, 0, 4, 6]",False,"['real_weights_sum:53 != placed_weights_sum:88; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
38,5.250000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",3544.331551,"[('0', 5), ('1', 9), ('2', 17), ('3', 13), ('4', 20), ('5', 9), ('6', 11), ('7', 9), ('8', 7)]",62,100,"[0, 2, 1, 3, 3, 8, 4, 7, 8, 2, 5, 6, 7, 5]",False,"['real_weights_sum:62 != placed_weights_sum:100; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
39,4.900000,0.001000,"['9', '1', '8', '2', '3', '0', '6', '7']","['9', '1', '8', '2', '3', '0', '6', '7']",4711.916447,"[('0', 13), ('1', 13), ('2', 9), ('3', 5), ('6', 19), ('7', 17), ('8', 16), ('9', 16)]",65,108,"[2, 7, 0, 3, 2, 8, 3, 4, 9, 0, 5, 1, 6, 8, 5, 9]",False,"['real_weights_sum:65 != placed_weights_sum:108; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.050000
0,0.400000,0.001000,['2'],['2'],1342.405319,"[('2', 10)]",18,10,"[0, 2]",False,['real_weights_sum:18 != placed_weights_sum:10; '],0.300000,0.100000
1,0.800000,0.001000,"['2', '1']","['2', '1']",1572.729826,"[('1', 9), ('2', 14)]",23,23,"[1, 2, 0, 3]",False,['Some bins are overfilled; '],0.300000,0.100000
2,1.600000,0.001000,"['4', '3', '0', '1']","['4', '3', '0', '1']",1589.599848,"[('0', 7), ('1', 9), ('3', 11), ('4', 4)]",31,31,"[2, 4, 1, 3, 0]",False,['Some bins are overfilled; '],0.300000,0.100000
3,1.300000,0.001000,"['2', '4', '0', '5']","['2', '4', '0', '5']",2113.205671,"[('0', 5), ('2', 18), ('4', 6), ('5', 9)]",33,38,"[1, 2, 3, 5, 0, 2, 4]",False,"['real_weights_sum:33 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
4,3.000000,0.001000,"['1', '4', '3', '5', '0', '6']","['1', '4', '3', '5', '0', '6']",2431.855202,"[('0', 14), ('1', 6), ('3', 14), ('4', 8), ('5', 6), ('6', 14)]",48,62,"[0, 5, 3, 2, 3, 4, 6, 0, 1]",False,"['real_weights_sum:48 != placed_weights_sum:62; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
5,3.100000,0.001000,"['4', '2', '3', '0', '5', '6', '7']","['4', '2', '3', '0', '5', '6', '7']",3326.908112,"[('0', 5), ('2', 4), ('3', 9), ('4', 10), ('5', 15), ('6', 10), ('7', 6)]",38,59,"[1, 5, 0, 1, 6, 7, 2, 3, 4, 5, 6, 2]",False,"['real_weights_sum:38 != placed_weights_sum:59; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
6,5.000000,0.001000,"['1', '4', '8', '2', '5', '0', '6', '7']","['1', '4', '8', '2', '5', '0', '6', '7']",5022.350073,"[('0', 19), ('1', 7), ('2', 4), ('4', 13), ('5', 19), ('6', 10), ('7', 9), ('8', 8)]",52,89,"[0, 2, 5, 0, 8, 1, 2, 3, 4, 6, 1, 7, 7, 8, 6]",False,"['real_weights_sum:52 != placed_weights_sum:89; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
7,7.900000,0.002000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",4211.746693,"[('0', 7), ('1', 18), ('2', 9), ('3', 11), ('4', 4), ('5', 16), ('6', 9), ('7', 18), ('8', 14), ('9', 5)]",65,111,"[3, 2, 5, 9, 7, 1, 9, 6, 3, 4, 5, 1, 3, 6, 0, 4, 2]",False,"['real_weights_sum:65 != placed_weights_sum:111; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
8,0.500000,0.001000,"['2', '1']","['2', '1']",832.817554,"[('1', 7), ('2', 12)]",19,19,"[2, 0, 1]",False,['Some bins are overfilled; '],0.300000,0.100000
9,0.300000,0.001000,"['3', '2', '1']","['3', '2', '1']",1184.395790,"[('1', 6), ('2', 10), ('3', 9)]",25,25,"[0, 1, 3, 2]",True,[],0.300000,0.100000
10,1.600000,0.001000,"['4', '3', '2', '1']","['4', '3', '2', '1']",1560.985804,"[('1', 8), ('2', 4), ('3', 13), ('4', 7)]",33,32,"[0, 2, 2, 4, 3]",False,"['real_weights_sum:33 != placed_weights_sum:32; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
11,3.300000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",2796.629667,"[('0', 15), ('1', 12), ('2', 8), ('3', 4), ('4', 8), ('5', 15)]",43,62,"[3, 4, 1, 5, 2, 5, 1, 0, 4]",False,"['real_weights_sum:43 != placed_weights_sum:62; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
12,2.700000,0.001000,"['4', '2', '3', '0', '5', '6']","['4', '2', '3', '0', '5', '6']",2922.610521,"[('0', 7), ('2', 6), ('3', 19), ('4', 9), ('5', 15), ('6', 9)]",50,65,"[2, 1, 3, 4, 6, 5, 3, 5, 0]",False,"['real_weights_sum:50 != placed_weights_sum:65; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
13,4.200000,0.001000,"['1', '4', '5', '0', '6', '7']","['1', '4', '5', '0', '6', '7']",3071.265221,"[('0', 18), ('1', 7), ('4', 10), ('5', 6), ('6', 11), ('7', 15)]",49,67,"[3, 5, 6, 0, 1, 7, 4, 1, 6, 2, 3]",False,"['real_weights_sum:49 != placed_weights_sum:67; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
14,6.500000,0.001000,"['1', '4', '8', '3', '5', '0', '6', '7']","['1', '4', '8', '3', '5', '0', '6', '7']",3585.144758,"[('0', 11), ('1', 12), ('3', 12), ('4', 9), ('5', 22), ('6', 4), ('7', 13), ('8', 12)]",61,95,"[0, 2, 7, 8, 5, 6, 3, 0, 6, 8, 2, 4, 5, 4, 7]",False,"['real_weights_sum:61 != placed_weights_sum:95; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
15,8.500000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",5393.116713,"[('0', 10), ('1', 8), ('2', 8), ('3', 16), ('4', 18), ('5', 17), ('6', 14), ('7', 9), ('8', 4), ('9', 12)]",71,116,"[2, 4, 8, 6, 7, 8, 1, 2, 8, 3, 6, 5, 9, 3, 2, 1, 4]",False,"['real_weights_sum:71 != placed_weights_sum:116; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
16,0.500000,0.001000,"['2', '1']","['2', '1']",830.308437,"[('1', 7), ('2', 12)]",19,19,"[2, 0, 1]",False,['Some bins are overfilled; '],0.300000,0.100000
17,0.600000,0.001000,"['2', '3', '0']","['2', '3', '0']",1202.881336,"[('0', 9), ('2', 10), ('3', 9)]",23,28,"[1, 2, 3, 0, 2]",False,"['real_weights_sum:23 != placed_weights_sum:28; ', 'Some items are used multiple times.']",0.300000,0.100000
18,1.200000,0.001000,"['3', '2', '1']","['3', '2', '1']",1576.948166,"[('1', 11), ('2', 13), ('3', 6)]",30,30,"[2, 3, 0, 4, 1]",False,['Some bins are overfilled; '],0.300000,0.100000
19,2.700000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",1958.709002,"[('0', 9), ('1', 8), ('2', 6), ('3', 8), ('4', 13), ('5', 14)]",42,58,"[1, 4, 0, 5, 3, 4, 2, 5]",False,"['real_weights_sum:42 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
20,2.300000,0.001000,"['1', '4', '3', '2', '6']","['1', '4', '3', '2', '6']",2518.973112,"[('1', 13), ('2', 9), ('3', 10), ('4', 7), ('6', 16)]",44,55,"[1, 2, 1, 4, 6, 3, 0, 3]",False,"['real_weights_sum:44 != placed_weights_sum:55; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
21,4.300000,0.001000,"['4', '2', '3', '0', '5', '6', '7']","['4', '2', '3', '0', '5', '6', '7']",3795.429945,"[('0', 18), ('2', 14), ('3', 11), ('4', 13), ('5', 5), ('6', 8), ('7', 16)]",52,85,"[4, 5, 7, 0, 7, 5, 6, 3, 6, 2, 1, 0, 4]",False,"['real_weights_sum:52 != placed_weights_sum:85; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
22,5.900000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",4001.954317,"[('0', 10), ('1', 17), ('2', 9), ('3', 13), ('4', 14), ('5', 9), ('6', 15), ('7', 15)]",64,102,"[2, 8, 1, 3, 0, 2, 4, 3, 5, 3, 6, 7, 1, 6]",False,"['real_weights_sum:64 != placed_weights_sum:102; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
23,5.100000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '7']",4531.390190,"[('0', 10), ('1', 6), ('2', 7), ('3', 4), ('4', 13), ('5', 12), ('7', 6), ('8', 18), ('9', 8)]",51,84,"[0, 7, 8, 5, 1, 3, 5, 3, 6, 6, 1, 2, 4, 8, 4, 9]",False,"['real_weights_sum:51 != placed_weights_sum:84; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
24,0.200000,0.001000,"['2', '1']","['2', '1']",862.220764,"[('1', 7), ('2', 10)]",17,17,"[0, 1, 2]",True,[],0.300000,0.100000
25,0.900000,0.001000,"['2', '3', '0']","['2', '3', '0']",1183.131695,"[('0', 8), ('2', 10), ('3', 7)]",25,25,"[0, 1, 3, 2]",True,[],0.300000,0.100000
26,1.600000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",1993.073463,"[('0', 10), ('1', 8), ('2', 7), ('3', 13)]",32,38,"[0, 4, 2, 1, 0, 3]",False,"['real_weights_sum:32 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
27,2.900000,0.001000,"['1', '4', '3', '5', '0']","['1', '4', '3', '5', '0']",2803.554296,"[('0', 8), ('1', 8), ('3', 21), ('4', 6), ('5', 9)]",46,52,"[2, 1, 0, 3, 5, 5, 4]",False,"['real_weights_sum:46 != placed_weights_sum:52; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
28,3.000000,0.001000,"['1', '4', '2', '3', '0', '6']","['1', '4', '2', '3', '0', '6']",2586.892843,"[('0', 6), ('1', 12), ('2', 9), ('3', 10), ('4', 12), ('6', 9)]",40,58,"[6, 3, 4, 0, 1, 3, 6, 2, 4, 5]",False,"['real_weights_sum:40 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
29,4.900000,0.001000,"['1', '2', '3', '5', '0', '6', '7']","['1', '2', '3', '5', '0', '6', '7']",3108.854294,"[('0', 8), ('1', 8), ('2', 8), ('3', 14), ('5', 14), ('6', 17), ('7', 13)]",57,82,"[4, 3, 4, 1, 6, 0, 2, 1, 7, 3, 5]",False,"['real_weights_sum:57 != placed_weights_sum:82; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
30,5.300000,0.001000,"['1', '4', '8', '2', '5', '0', '6', '7']","['1', '4', '8', '2', '5', '0', '6', '7']",5562.660456,"[('0', 10), ('1', 5), ('2', 18), ('4', 17), ('5', 8), ('6', 17), ('7', 9), ('8', 10)]",53,94,"[1, 8, 5, 3, 7, 8, 2, 4, 7, 0, 0, 6, 8, 3, 1, 5]",False,"['real_weights_sum:53 != placed_weights_sum:94; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
31,9.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '6', '7']",4618.571520,"[('0', 8), ('1', 24), ('2', 15), ('3', 8), ('4', 8), ('6', 9), ('7', 6), ('8', 15), ('9', 22)]",76,115,"[6, 3, 8, 9, 5, 7, 2, 6, 5, 7, 2, 3, 0, 1, 2]",False,"['real_weights_sum:76 != placed_weights_sum:115; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
32,0.300000,0.001000,"['2', '0', '1']","['2', '0', '1']",833.693266,"[('0', 5), ('1', 6), ('2', 7)]",18,18,"[0, 2, 1]",True,[],0.300000,0.100000
33,0.800000,0.001000,"['2', '1']","['2', '1']",1195.966482,"[('1', 10), ('2', 8)]",23,18,"[0, 3, 1]",False,['real_weights_sum:23 != placed_weights_sum:18; '],0.300000,0.100000
34,1.000000,0.001000,"['2', '4', '0', '1']","['2', '4', '0', '1']",1588.746071,"[('0', 10), ('1', 8), ('2', 4), ('4', 9)]",31,31,"[0, 2, 3, 4, 1]",True,[],0.300000,0.100000
35,2.200000,0.001000,"['3', '5', '2', '1']","['3', '5', '2', '1']",1987.848043,"[('1', 8), ('2', 4), ('3', 19), ('5', 8)]",40,39,"[4, 0, 1, 4, 5, 2]",False,"['real_weights_sum:40 != placed_weights_sum:39; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
36,3.400000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",3011.514664,"[('0', 9), ('1', 8), ('2', 9), ('3', 18), ('4', 17), ('5', 8), ('6', 6)]",52,75,"[4, 0, 4, 1, 2, 3, 2, 5, 6, 1]",False,"['real_weights_sum:52 != placed_weights_sum:75; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
37,4.400000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",3776.866436,"[('0', 15), ('1', 11), ('2', 12), ('3', 9), ('4', 8), ('5', 8), ('6', 9), ('7', 13)]",53,85,"[2, 6, 2, 4, 4, 6, 1, 3, 3, 5, 7, 0, 7]",False,"['real_weights_sum:53 != placed_weights_sum:85; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
38,6.200000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6']","['1', '4', '8', '2', '3', '0', '5', '6']",3523.027420,"[('0', 5), ('1', 9), ('2', 11), ('3', 21), ('4', 9), ('5', 8), ('6', 17), ('8', 19)]",62,99,"[0, 1, 5, 6, 0, 2, 5, 1, 3, 3, 7, 2, 4, 6]",False,"['real_weights_sum:62 != placed_weights_sum:99; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
39,6.900000,0.001000,"['9', '1', '4', '8', '3', '5', '0', '6', '7']","['9', '1', '4', '8', '3', '5', '0', '6', '7']",4200.334072,"[('0', 18), ('1', 14), ('3', 7), ('4', 8), ('5', 15), ('6', 8), ('7', 4), ('8', 18), ('9', 11)]",65,103,"[0, 2, 0, 1, 4, 5, 6, 7, 8, 9, 7, 3, 6, 9, 3, 4]",False,"['real_weights_sum:65 != placed_weights_sum:103; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.100000
0,0.800000,0.002000,['2'],['2'],1116.334677,"[('2', 18)]",18,18,"[0, 1, 2]",False,['Some bins are overfilled; '],0.300000,0.500000
1,1.600000,0.001000,"['2', '1']","['2', '1']",1948.695183,"[('1', 5), ('2', 11)]",23,16,"[1, 2, 3]",False,"['real_weights_sum:23 != placed_weights_sum:16; ', 'Some bins are overfilled; ']",0.300000,0.500000
2,2.200000,0.001000,"['4', '1']","['4', '1']",1977.068424,"[('1', 11), ('4', 9)]",31,20,"[1, 2, 4]",False,"['real_weights_sum:31 != placed_weights_sum:20; ', 'Some bins are overfilled; ']",0.300000,0.500000
3,3.800000,0.001000,"['4', '3', '2', '1']","['4', '3', '2', '1']",2087.512732,"[('1', 15), ('2', 10), ('3', 6), ('4', 9)]",33,40,"[0, 1, 4, 2, 3, 0, 1, 4]",False,"['real_weights_sum:33 != placed_weights_sum:40; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.500000
4,5.700000,0.001000,"['1', '4', '3', '5', '2', '6']","['1', '4', '3', '5', '2', '6']",2468.424082,"[('1', 12), ('2', 8), ('3', 6), ('4', 12), ('5', 8), ('6', 14)]",48,60,"[3, 5, 4, 1, 5, 6, 2, 0, 1]",False,"['real_weights_sum:48 != placed_weights_sum:60; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.500000
5,5.900000,0.001000,"['1', '4', '2', '3', '0', '5', '7']","['1', '4', '2', '3', '0', '5', '7']",3323.440790,"[('0', 13), ('1', 6), ('2', 9), ('3', 11), ('4', 4), ('5', 4), ('7', 10)]",38,57,"[1, 5, 7, 6, 3, 4, 2, 4, 0, 5, 0, 6]",False,"['real_weights_sum:38 != placed_weights_sum:57; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.300000,0.500000
